"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/10/22 4:12:25 PM GMT-3","comunidade","Negativa","Comunidade biológica   https://escola.britannica.com.br/artigo/comunidade-biol%C3%B3gica/631074","","predação, simbiose","Interações nas comunidades 
As diferentes espécies de uma comunidade biológica estão conectadas por uma teia de relações. Essas interações podem ter um efeito benéfico, prejudicial ou neutro sobre a sobrevivência das espécies. Os principais tipos de interação são a competição, a predação e a simbiose.",""
"2021/10/22 4:14:39 PM GMT-3","comunidade","Negativa","Comunidade biológica    https://escola.britannica.com.br/artigo/comunidade-biol%C3%B3gica/631074","","sucessão ecológica, sucessão primária, sucessão secundária","Sucessão ecológica 
As comunidades biológicas estão sempre mudando. Essas mudanças podem ser causadas pela troca de estações ou por certos acontecimentos. Por exemplo, quando uma floresta perde uma árvore, pode surgir uma abertura em seu dossel, o que permite a entrada de mais luz solar. Essa luz afeta as plantas e os outros seres vivos que habitam o chão da floresta. Incêndios, tempestades violentas e outros distúrbios podem provocar a entrada de novas espécies em uma comunidade. Ao assumirem um papel (ou nicho), essas novas espécies trazem outras mudanças para a comunidade. O processo de mudança pelo qual as comunidades passam ao longo do tempo é chamado de sucessão ecológica. Ela pode ser primária ou secundária. A sucessão primária sempre começa em uma área com poucos nutrientes, como um terreno rochoso e árido. A secundária acontece em comunidades que já existiam, mas sofreram algum grande distúrbio ambiental, como um incêndio ou uma inundação.",""
"2021/10/22 4:36:34 PM GMT-3","comunidade","Negativa","POPULAÇÃO E COMUNIDADE   https://www.biologianet.com/ecologia/populacao-comunidade.htm","Vanessa Sardinha dos Santos","relações ecológicas, relações interespecíficas, relações intraespecíficas ","Nas comunidades, as diferentes populações interagem das mais variadas maneiras. Essas interações, também chamadas de relações ecológicas, podem beneficiar todos os indivíduos envolvidos ou então beneficiar apenas um grupo. Quando as interações ocorrem entre espécies diferentes, são chamadas de interespecíficas; mas quando ocorrem entre seres da mesma espécie, trata-se de relações intraespecíficas.
Essas diferentes relações ecológicas existentes entre os seres vivos são responsáveis por controlar, juntamente aos fatores abióticos, as populações que fazem parte de uma comunidade. A competição, por exemplo, pode extinguir completamente uma espécie de uma comunidade.
",""
"2021/10/22 4:46:34 PM GMT-3","comunidade","Negativa","""Comunidade"" em Só Biologia   https://www.sobiologia.com.br/conteudos/Ecologia/Ecologia3.php","","caracóis, borboletas, algas","Comunidade
[...]
Pense quantos organismos diferentes podem ser encontrados num jardim: grama, roseiras, minhocas, borboletas, besouros, formigas, caracóis, sabiás, lagartixas...
Todos os seres vivos de determinado lugar e que mantêm relações entre si formam uma comunidade. A comunidade do mar abaixo é composta por peixes, algas, plantas, os seres microscópios, enfim todas as populações lá existentes.",""
"2021/10/22 4:55:55 PM GMT-3","comunidade","Negativa","O que é Ecologia?   https://www.todamateria.com.br/o-que-e-ecologia/","Juliana Diana ","sinecologia, ecologia aquática, ecologia marinha","Ramos de estudos da ecologia
A ecologia é uma área da biologia muito ampla, por isso, possui muitos ramos de estudos específicos e difíceis de serem plenamente delimitados.
Apesar de dividida em ecologia animal e ecologia vegetal, os ecólogos vegetais precisam conhecer um pouco da ecologia animal e vice-versa.
Dentre as categorias mais conhecidas temos:
[...]
Sinecologia: estudo das comunidades. É mais filosófica e descritiva e pode ser dividida em terrestre e aquática, as quais podem ser subdividas. Por exemplo: a ecologia aquática abrange a limnologia (ecologia dos cursos d'água) e a ecologia marinha (estudo de estuários e mar aberto);
","2018-11-28"
"2021/10/22 5:10:51 PM GMT-3","comunidade","Negativa","https://comunidadedoestagio.com/","","estágio, estagiário","Na Comunidade do Estágio você tem espaço para compartilhar e aprender sobre as melhores práticas para se tornar um Super Estag. Conecte-se no que será a maior rede de universitários do Brasil e compartilhe suas experiências. Os conteúdos publicados passam por uma curadoria mas não necessariamente representa a opinião da Comunidade do Estágio. Aqui é um lugar para você consumir conteúdo e produzir conteúdo. Vai ser lindo demais te ter aqui. Bora?",""
"2021/10/22 6:30:30 PM GMT-3","comunidade","Negativa","Comunidades Marinhas    https://brasilescola.uol.com.br/biologia/comunidades-marinhas.htm","Krukemberghe Divino Kirk da Fonseca Ribeiro","organismos aquáticos, talassociclo, liminociclo","Comunidades Marinhas 
Os organismos aquáticos pertencentes tanto do talassociclo (conjunto de todos os ecossistemas marinho), como do liminociclo (conjunto de todos os ecossistemas ducicolas lóticos ou lênticos), podem ser divididos, de acordo com a capacidade de deslocamento, em três categorias: plâncton, nécton e bentons.",""
"2021/10/22 6:45:41 PM GMT-3","comunidade","Negativa","Dinâmica da comunidade de macrófitas aquáticas no reservatório de Santana, RJ     https://www.scielo.br/j/pd/a/ZjwnBJ6zsfx7mJPXn5nRjqN/abstract/?lang=pt","R.L.C.M. Pitelli et al","plantas aquáticas, macrófitas, famílias botânicas","Apesar da importância na dinâmica dos ecossistemas aquáticos, as macrófitas podem formar densas e extensas colonizações em corpos hídricos cujos equilíbrios ecológicos foram rompidos. Nessas condições, essas plantas promovem uma série de problemas que as tornam alvos de controle. Para elaboração de planos adequados de manejo dessa vegetação, é fundamental o conhecimento das dinâmicas relativas das populações que a compõem. O objetivo deste trabalho foi realizar levantamentos mensais da composição específica da comunidade de macrófitas que coloniza o reservatório de Santana, localizado no município de Piraí/RJ, monitorando 97 pontos georreferenciados, abrangendo toda a lâmina d'água. Foram identificadas 41 espécies, inseridas em 21 famílias botânicas. As famílias Poaceae, Pontederiaceae e Cyperacae foram as que apresentaram os maiores números de espécies ao longo do ano. Salvinia herzogii e Egeria densa apresentaram as maiores notas anuais de colonização do reservatório. As populações de Eichhornia azurea, Brachiaria arrecta e Paspalum repens completaram o grupo das espécies numericamente mais relevantes. As plantas de hábito flutuante tenderam a apresentar populações com padrão de distribuição geográfica casualizado, enquanto as espécies fixadas no sedimento e as submersas apresentaram populações com padrão agregado. Não houve expressivas variações mensais dos valores dos índices de diversidade (H') e de equitabilidade (E') das comunidades de macrófitas aquáticas ao longo do ano. O dendrograma construído com o coeficiente de Odum mostrou uma seqüência lógica dos meses, evidenciando uma definida sucessão de populações divididas em dois grupos de similaridade separados pelo mês de junho. Nessa época, o nível de água do reservatório foi reduzido e o sedimento ficou exposto, favorecendo as espécies de hábito emergente.","2008-09-12"
"2021/10/22 6:52:16 PM GMT-3","comunidade","Negativa","Comunidades - Macrófitas Aquáticas    http://ecologia.ib.usp.br/portal/index.php?option=com_content&view=article&id=129&Itemid=393","","matéria orgânica, nutrientes, luz, macrófitas","Em virtude do intenso crescimento as macrófitas aquáticas flutuantes podem ser os principais produtores de matéria orgânica do sistema. Podem crescer, em condições ótimas de luz e nutrientes, cerca de 5% ao dia com a potencialidade de cobrir boa parte do espelho de água causando inúmeros problemas ambientais e na qualidade da água como: prejuízos ao abastecimento de água, à navegação, aos usos múltiplos dos reservatórios, entre outros.",""
"2021/10/22 7:27:23 PM GMT-3","comunidade","Negativa","MACRÓFITAS AQUÁTICAS EM ÁREAS DE VÁRZEA DA COMUNIDADE DE SÃO JOSÉ, NO MUNICÍPIO DE BENJAMIN CONSTANT, AMAZONAS, BRASIL    https://periodicos.unifap.br/index.php/biota/article/view/4130","Gabriane da Silva Matos et al","macrófitas, sistema aquático, ambiente terrestre","Macrófitas aquáticas são plantas vasculares que normalmente ocupam áreas alagadas e úmidas. Elas desempenham um papel extremamente importante no funcionamento dos ecossistemas em que ocorrem, sendo capazes de estabelecer uma conexão forte entre o sistema aquático e o ambiente terrestre que o rodeia. Considerando que a Amazônia apresenta uma grande diversidade dessas espécies de plantas, foi realizado um levantamento de campo para avaliar a composição de espécies de macrófitas na Comunidade de São José, localizada no município de Benjamin Constant, estado do Amazonas, Brasil. ","2020-01-01"
"2021/10/22 7:32:12 PM GMT-3","comunidade","Negativa","MACRÓFITAS AQUÁTICAS EM ÁREAS DE VÁRZEA DA COMUNIDADE DE SÃO JOSÉ, NO MUNICÍPIO DE BENJAMIN CONSTANT, AMAZONAS, BRASIL   https://periodicos.unifap.br/index.php/biota/article/view/4130","Gabriane da Silva Matos et al","macrófitas, exsicatas, herbáceas aquáticas","Coleta de amostras, exsicatas e registros fotográficos foram feitos para avaliar o número de famílias e espécies encontradas e também para ilustrar e descrever as espécies de macrófitas aquáticas, de acordo com sua morfologia, classificá-las de acordo com sua forma de crescimento e identificar que estruturas morfológicas são responsáveis pela sua adaptação aos ambientes aquáticos. 36 espécies pertencentes a 24 famílias foram identificadas. Assim, a pesquisa aqui realizada relata uma quantidade suficiente de dados para a produção futura de um guia ilustrado para macrófitas aquáticas da área de estudo e para dar início a outros estudos no Rio Solimões, fornecendo informações sobre este grupo de plantas.","2020-01-01"
"2021/10/22 7:44:53 PM GMT-3","comunidade","Negativa","LEVANTAMENTO FLORÍSTICO DA COMUNIDADE DE MACRÓFITAS AQUÁTICAS DAS GRADES DO PPBIO – RR https://www.embrapa.br/busca-de-publicacoes/-/publicacao/949986/levantamento-floristico-da-comunidade-de-macrofitas-aquaticas-das-grandes-do-ppbio---rr","Maria da Conceição da Rocha Araújo et al","macrófitas, composição florística, botânico","O estudo dos ambientes aquáticos é fator relevante e imprescindível para possibilitar a sua preservação, assim como o seu manejo. Vários trabalhos no Brasil e no mundo têm revelado a importância das macrófitas para a conservação dos ecossistemas aquáticos. Em Roraima, embora ocorram na maioria dos ambientes aquáticos extensas áreas cobertas por macrófitas, que desempenham papel central na dinâmica destes ecossistemas,  pesquisas sobre esta comunidade, especialmente do ponto de vista botânico, ainda são escassas. O objetivo deste trabalho foi determinar a composição florística dos ambientes aquáticos nas áreas de estudo do Programa de Pesquisa em Biodiversidade (PPBio), sendo duas em áreas de savana, uma em área de floresta em contato com campina/campinarana e uma em área de floresta em contato com savana.","2012-11-04"
