"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/09/24 10:39:46 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Essa consciência ambiental inventada pelas necessidades de
preservar os recursos naturais em abundância, entrelaça-se à construção
de uma identidade étnica quilombola que dá sentido à existência dos
agentes sociais. Nesse sentido, os termos usualmente empregados pelas
agências estatais, sombreiam as lutas sociais por trás da implantação
dos empreendimentos de infraestrutura e preservação ambiental, por
isso serão analisadas sob a perspectivas de intrusões territoriais.","2020-01-01"
"2021/09/24 10:40:43 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","resistência; direitos fundamentais","A história dos quilombos no Trombetas é marcada por
processos sociais de resistência de negros que desde o período
escravista sonham viver em liberdade; mas também é configurada
por campos de conflitualidade com agentes antagônicos que visam
“pilhar” (MATTEI; NADER, 2013), as denominadas “terras de uso
comum” para transformar em negócios com fins lucrativos, que
além de intrusar (FARIAS JÚNIOR, 2016) os territórios quilombolas,
tornam-se verdadeiros entraves a garantias de direitos fundamentais à
existência dos quilombolas, sobretudo, a titulação de seus territórios
assegurada constitucionalmente.","2020-01-01"
"2021/09/24 10:41:34 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Ao analisar as situações sociais referidas aos quilombos no rio
Trombetas, especificamente as situações referentes aos quilombolas de
Cachoeira Porteira, município de Oriximiná, Farias Júnior (2016) fez
uso do termo intrusão como sinônimo de “invasão” - proposto por Said
(2007), e com essa base conceitual, Farias Júnior analisou o modo
de apropriação violenta dos territórios indígenas e quilombolas no
Trombetas por “megasprojetos” e políticas ambientais autoritárias. De
acordo com Farias Júnior, intrusão consiste em uma crítica ao termo
“sobreposição”, que para ele é entendido como uma forma de despolitizar
a violência da implantação desses projetos.","2020-01-01"
"2021/09/24 10:42:40 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Sob o
prisma da “sobreposição”, ocorre uma inversão de papéis, os povos
que tradicionalmente ocupam o território passam a ser vistos como
invasores e entraves ao desenvolvimento. Dessa forma, concorda-se com
Farias Júnior (2016), ao enfatizar que o termo intrusão consiste em uma
forma de expor o processo violento da usurpação territorial.
Por campos de conflitos e tensões presentes na história do
grupo em questão, Marin e Castro (1998), destacam três situações
sociais de enfrentamento: primeira, a ordem escravista fundamentada
na economia mercantil; segunda, formas de dominação instauradas
na rede de comercialização, nas relações de patronagem, e, terceira, na
atualidade, com a entrada de atores que expressam novos momentos
de expansão capitalista conferida mediante a exploração mineral e as
unidades de conservação, que serão enfatizados nesta seção.","2020-01-01"
"2021/09/24 10:43:49 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","intrusão; empresas mineradoras ","A estratégia de intrusão dos territórios quilombolas no Trombetas
é resultante do entrelace de empresas mineradoras e agências ambientais,
implantadas nesse rio entre as décadas de 1960 e 1980. A descoberta da
bauxita, matéria-prima do alumínio, no rio Trombetas, chamou atenção de
diversas empresas do ramo minerador, que juntas constituíram a Mineração
Rio do Norte (MRN), um grupo de economia mista no qual a Companhia
Vale do Rio Doce (CVRD) detém o maior percentual das ações, desde a
sua consolidação até os dias atuais com cerca de 40% das ações, com o
propósito de extrair as reservas minerais existentes na margem esquerda
daquele rio.","2020-01-01"
"2021/09/24 10:44:52 PM GMT-3","Território;Quilombolas","Positiva","","","unidades de conservação; reordenamento territorial; empresas mineradoras ","Barreto Filho (1997), observa que a relativa facilidade de se
estabelecerem unidades de conservação de uso indireto nos regimes
militares, representou mais do que o resultado de um mero concurso
favorável de circunstâncias; para ele representa um conjunto complexo
de fatores, sobressaindo a gestão estatal estratégica do território e a
politização da estrutura espacial do país. Assim, a aliança envolvendo
empresas mineradoras e unidades de conservação, além de usurpar
os territórios quilombolas no Trombetas, abriu caminhos para o
controle territorial e social das unidades sociais. Tal forma de controle,
pautado na vigilância de práticas sociais cotidianas, apoiou-se no
reordenamento territorial, grosso modo, a tentativa de expulsar as
famílias quilombolas de seus territórios, não apenas pelas ações de
despejo, mas pelo fechamento do rio e restrições de acesso aos recursos
naturais, de modo autoritário e violento, tratando-os como invasores
e impedindo-os de viver como sempre viveram.","2020-01-01"
"2021/09/24 10:45:38 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","É oportuno lembrar que, na perspectiva antropológica, essa
relação com os recursos naturais elide o território, ou seja, uma
representação que se vislumbra para além da terra enquanto espaço
fisicamente delimitado, portanto, uma construção social do grupo, a
partir das relações em constante construção, por eles inventadas. Na
medida em que limitações são impostas, aumenta a crise, resultando em
dramas sociais.","2020-01-01"
"2021/09/24 10:47:05 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","disputas territoriais; mineradoras; Estado","A intensificação das pressões sociais sobre o modo de vida
dos quilombolas no Jamari, sobretudo, o controle de acesso aos
recursos naturais, evidencia o risco relativo à permanência do grupo
no território que tradicionalmente ocupam, na medida em que o
processo de titulação é dificultado pelas disputas territoriais acionadas
por interesses das mineradoras e do Estado.
","2020-01-01"
"2021/09/24 10:48:13 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","estratégias de resistência","Dentre as estratégias de resistência identificadas no
território, sobressai a politização da identidade coletiva quilombola
e a construção de uma economia autônoma pautada no extrativismo,
incluindo a coleta da castanha do Brasil e extração de óleos de copaíba
e andiroba.
Como fora frisado na seção anterior, a organização social dos
quilombolas no Jamari surgiu como mecanismo de resistência aos
processos de intrusão de seus territórios.","2020-01-01"
"2021/09/24 10:49:29 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","autoconsciência; coletivo quilombola ","Esse aspecto organizacional além de atribuir novo significado aos
instrumentos de luta, fortalece a posição dos agentes sociais, dando
visibilidade aos processos excludentes que foram implantados naquele
território. Assim, a autoconsciência centrada na trajetória dos negros
no Trombetas, aliada ao sentimento de comunidade, funcionaram
como fio condutor para a criação do movimento organizativo do
coletivo quilombola em Oriximiná","2020-01-01"
"2021/09/24 10:50:18 PM GMT-3","Território;Quilombolas","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Fruto de uma conquista histórico-social, “remanescentes de
quilombo” é um termo jurídico, inserido no texto constitucional
de 1988, no sentido de conferir direitos territoriais, assumida pelos
próprios agentes sociais, a partir de suas representações específicas,
capaz de deslocar a construção secular daquilo que os outros pensavam
ideologicamente que éramos, para o que realmente somos, a partir de
nós mesmos, das nossas representações e de nossos imaginários que
nos faz sermos quilombolas, castanheiros, oleiros, quebradeiras-decoco,
desfocando-nos de uma unidade étnica isolada, fechada para a
arena da pluralidade.","2020-01-01"
